page.iht.application.tnrb.jointlyOwnedAssets.question	Did all of the jointly owned assets in the estate pass to {0}?		Unchanged.
iht.estateReport.assets.householdAndPersonalItems.title	Household and personal items		Unchanged.
site.kickout.title	You are not able to use this service	Nid ydych yn medru defnyddio'r gwasanaeth hwn	Unchanged.
page.iht.application.assets.businessInterest.description.p1	This should include the value of {0}’s business interests.		Unchanged.
error.jointlyOwned.currencyValue.summary	enter a value for debts owed on joint assets using only numbers	nodwch werth ar gyfer dyledion sy'n ddyledus ar asedion ar y cyd gan ddefnyddio rhifau'n unig	Unchanged.
iht.registration.changeAddressToUK	Change to a UK address	Newid i gyfeiriad yn y DU	Unchanged.
page.iht.filter.paperform.scotland.p2.end	to find out what forms to use in Scotland.		Unchanged.
page.iht.application.overview.closed.clearance	Complete clearance of this estate report		Unchanged.
page.iht.application.assets.overview.foreign.screenReader.link.noValue	Give an answer for foreign assets		Unchanged.
page.iht.filter.paperform.northern.ireland.nidirect.link.text	NIDIRECT.GOV.UK		Unchanged.
page.iht.application.assets.overview.foreign.screenReader.link.moreDetail	Give more details for foreign assets		Unchanged.
page.iht.registration.others-applying-for-probate.browserTitle	Other probate applicants	Pobl eraill sy'n gwneud cais am brofiant	Unchanged.
page.iht.filter.domicile.choice.other	Other country		Unchanged.
error.predeceasedDateOfMarriage.beforeDateOfDeath	Enter a date of marriage or civil partnership which is before the date of death	Nodwch ddyddiad priodas neu bartneriaeth sifil sydd cyn dyddiad y farwolaeth	Unchanged.
page.iht.registration.checklist.deceased.label3	date of death	dyddiad y farwolaeth	Unchanged.
page.iht.application.assets.trusts.isOwned.browserTitle	Any assets in trust		Unchanged.
site.nino.hint	For example, VO 12 34 56 D	Er enghraifft, VO 12 34 56 D	Unchanged.
page.iht.registration.registrationSummary.deceasedInfo.location.data.screenReader	The location of the deceased’s permanent home is {0}	Lleoliad cartref parhaol yr ymadawedig yw {0}	Unchanged.
page.iht.registration.registrationSummary.applicantInfo.country.data.screenReader	You are applying for probate in {0}	Rydych yn gwneud cais am brofiant yn {0}	Unchanged.
iht.dateExample	For example, 31 3 1980	Er enghraifft, 31 3 1980	Unchanged.
page.iht.application.assets.overview.businessInterest.screenReader.link.noValue	Give an answer for business interests		Unchanged.
page.iht.application.assets.overview.moneyOwed.screenReader.value	The value of money owed to the deceased is £{0}		Unchanged.
iht.estateReport.gifts.returnToGiftsGivenAwayInThe7YearsBeforeDeath	Return to value of gifts given away in the 7 years before death		Unchanged.
error.giftSevenYearsToTrust.select	Select an answer for if the deceased gifted a property, building or land to a non-person	Dewiswch ateb ar gyfer os rhoddodd yr ymadawedig eiddo, adeilad neu dir i endid nad yw'n berson	Unchanged.
page.iht.application.probateDetails.guidance.bullet3	the net estate figure is the value of assets and gifts in the estate after any debts and estate exemptions have been taken off		Unchanged.
page.iht.application.assets.money.overview.deceased.joint.screenReader.link.value	Change the value of money jointly owned with other people		Unchanged.
page.iht.application.tnrbEligibilty.overview.partner.maritalStatus.question.screenReader.text.yes	Yes, {0} had been married or in a civil partnership at a point in their life and their spouse or civil partner died. Change this answer.		Unchanged.
error.assets.insurancePolicy.payedToSomeoneElse.select	Select an answer for whether the deceased ever paid for any insurance policies that were not due to pay out to their estate	Dewiswch ateb ar gyfer a dalodd yr ymadawedig am unrhyw bolisïau yswiriant nad oedd disgwyl iddynt dalu allan i'w ystâd/hystâd	Unchanged.
iht.registration.complete	Registration complete	Cofrestriad wedi'i gyflawni	Unchanged.
page.iht.application.gifts.lastYears.tableTitle1	Gifts value		Unchanged.
pdf.signatures.heading	Co-Executors’ Signatures		Unchanged.
iht.estateReport.kickout.returnToEstateOverview	If you want to change any value		Unchanged.
page.iht.application.gifts.lastYears.description.p3	If {0} gave anything else away that is not listed above, you will need to give more details about those gifts on a paper form.		Unchanged.
iht.estateReport.insurancePolicies.premiumsNotPayingOut.question	Did {0} ever pay insurance premiums for a policy that was not due to pay out to their estate?		Unchanged.
page.iht.application.gifts.kickout.givenInPast.summary	This is because {0} gave away a gift that was not:		Unchanged.
error.funeralExpenses.currencyValue.length.summary	enter a value for funeral costs using less than 11 numbers	Nodwch werth ar gyfer costau angladd gan ddefnyddio llai na 11 rhif	Unchanged.
page.iht.application.assets.moneyOwed.isOwned	Was any money owed to {0}?		Unchanged.
iht.estateReport.gifts.withReservation.title	Gifts given away that {0} still benefitted from		Unchanged.
iht.address.lowerCaseInitial	address	cyfeiriad	Unchanged.
iht.complete	Complete	Cwblhau	Unchanged.
error.applicantProbateLocation.select	Select where you are applying for probate	Dewiswch ymhle'r ydych yn gwneud cais am brofiant	Unchanged.
error.dateOfMarriage.blank.summary	enter a date of marriage or civil partnership	nodwch ddyddiad priodi neu ffurfio partneriaeth sifil	Unchanged.
page.iht.application.assets.household.overview.deceased.isOwned.screenreader.link.noValue	Give an answer for household and personal items held in {0}’s name		Unchanged.
iht.estateReport.declaration.estateValueBeforeExemptionsLessThan1Million	the estate’s value before any exemptions are applied is less than or equal to £1,000,000		Unchanged.
error.giftsDetails.exceedsLimit	Give an exemption value of £14,000 or less	Rhowch werth eithriad sy'n £14,000 neu'n llai	Unchanged.
page.iht.application.tnrbEligibilty.overview.giftsWithReservation.question.screenReader.text.no	No gifts with the reservation of benefit were given to someone apart from {1}. Change this answer.		Unchanged.
site.link.giveAValue	Give a value	Rhowch werth	Unchanged.
page.iht.application.estateOverview.increaseThreshold.notAvailable	Not available		Unchanged.
page.iht.filter.paperform.northern.ireland.p2.sentence1.start	If you already know that the estate has Inheritance Tax to pay, complete the		Unchanged.
page.iht.application.assets.overview.household.screenReader.noValue	You have not given a value for household and personal items		Unchanged.
error.deceasedIsAddressInUK.select	Select an answer for where the deceased’s contact address was	Dewiswch ateb ar gyfer ymhle'r oedd cyfeiriad cyswllt yr ymadawedig	Unchanged.
page.iht.application.insurance.policies.section7.guidance2	Include these values in the gifts section.		Unchanged.
site.currentPage	This is the current page	Dyma'r dudalen bresennol	Unchanged.
iht.estateReport.assets.insurancePolicies.totalValueOwnedAndPayingOut	Total value of all policies owned by {0} and any policies paying out to their estate		Unchanged.
error.applicant.insufficientCoExecutors	Add details of the other person applying for probate	Ychwanegu manylion y person arall sy'n gwneud cais am brofiant	Unchanged.
iht.estateReport.assets.insurancePolicies.premiumsPaidByOther	Insurance premiums paid by {0} for someone else		Unchanged.
pdf.assetDescription.text	Asset		Unchanged.
page.iht.registration.applicantDetails.role.label	Your role	Eich swyddogaeth	Unchanged.
iht.estateReport.assets.stocksAndSharesNotListed	Stocks and shares not listed on an exchange		Unchanged.
error.debts.debtsOutsideUk.select	Select an answer for if {0} owed any debts to anyone outside of the UK	Dewiswch ateb ar gyfer a oedd ar {0} ddyledion i unrhyw un y tu allan i'r DU	Unchanged.
page.iht.application.assets.insurance.policies.overview.other.question2.none.screenReader.link.value	Give an answer for did {0} spend over £3,000 in any year on the insurance premiums that were for a policy that was not paying out to their estate?		Unchanged.
error.otherAsset.currencyValue.summary	enter a value for other assets owned using only numbers	nodwch werth ar gyfer asedion eraill gan ddefnyddio rhifau'n unig	Unchanged.
page.iht.filter.paperform.scotland.p1	Reporting the estate value in Scotland is completed by using a paper form.		Unchanged.
page.iht.application.assets.household.description.p1	These are items, such as electrical goods and furniture, along with personal items such as jewellery.		Unchanged.
error.debts.funeralExpenses.select	Select an answer for if there are any funeral expenses being paid out of the estate	Dewiswch ateb ar gyfer os oes unrhyw dreuliau angladd sy'n cael eu talu gan yn yr ystâd	Unchanged.
iht.estateReport.declaration.coExecutors.prologue3	You must keep a copy of the signed declaration page because HMRC might ask to see it. Do not send this to HMRC unless you are asked to do so.		Unchanged.
iht.estateReport.assets.vehicles.valueOfJointlyOwned	Value of {0}’s share of any jointly owned motor vehicles		Unchanged.
iht.estateReport.declaration.checkedEverything.p2	If you have made all of the checks that you can and are happy that you have given everything in the estate report, select yes to go to the declaration.		Unchanged.
page.iht.application.assets.nominated.question	Did {0} have any nominated assets?		Unchanged.
iht.estateReport.goToEstateReports	Go to your Inheritance Tax estate reports		Unchanged.
page.iht.registration.checklist.applicant.reveal.label1	The location where you are planning to apply to the Probate Service is where you are sending your PA1 - Probate application form. There are different places throughout the UK but you can only use this service if you are planning to apply in England or Wales.	Y lleoliad lle rydych yn bwriadu gwneud cais i'r Gwasanaeth Profiant yw'r man lle rydych yn anfon eich PA1 - ffurflen gais ar gyfer Profiant. Mae gwahanol lefydd ar draws y DU ond gallwch ond ddefnyddio'r gwasanaeth hwn os ydych yn bwriadu gwneud cais yng Nghymru neu Loegr.	Unchanged.
page.iht.filter.useService.between325000And1Million.paragraph1	The service will work out the estate value for you. If the value is above £325,000, you will be able to claim any estate exemptions or transfer the unused threshold if there was a spouse or civil partner whose death was before the person who has died.		Unchanged.
error.value.blank	A value should be entered	Dylid nodi gwerth.	Unchanged.
page.iht.application.assets.property.value.screenReader	The value of {0}{1} is £{2}		Unchanged.
error.currency.assets.policies.summary	enter a value for insurance policies using only numbers	nodwch werth ar gyfer polisïau yswiriant gan ddefnyddio rhifau'n unig	Unchanged.
iht.roughEstimateEstateWorth	Using an estimate of any houses or money in bank accounts that the deceased might’ve owned, how much do you think the deceased’s estate is worth?	Gan ddefnyddio amcangyfrif o unrhyw arian neu dai mewn cyfrifon banc a all yr ymadawedig fod yn berchen arnno/arnynt, yn eich barn chi faint yw gwerth ystâd yr ymadawedig?	Unchanged.
pdf.clearanceCertificate.estateReport.date.label	Estate report sent to HMRC		Unchanged.
page.iht.application.assets.overview.stockAndShare.screenReader.noValue	You have not given a value for stocks and shares		Unchanged.
page.iht.application.assets.foreign.deceasedOwned.question	Did {0} own any foreign assets?		Unchanged.
page.iht.application.tnrbEligibilty.overview.homeInUk.question.screenReader.text.none	Did {0} have their permanent home in the UK? Give an answer.		Unchanged.
page.iht.application.exemptions.kickout.homeNotInUK.summary	This is because {0}’s spouse or civil partner did not have their permanent home in the UK.		Unchanged.
page.iht.application.exemptions.assetLeftToPartner.sectionName	asset-left-to-partner		Unchanged.
page.iht.application.gifts.return.to.givenAwayBy	Return to gifts given away by {0}		Unchanged.
page.iht.application.assets.kickout.annuitiesOnInsurance.summary	This is because {0} bought an annuity during their lifetime.		Unchanged.
page.iht.registration.applicantDetails.utr.hint	It is a 10 digit number allocated by HMRC if you have completed a self-assessment tax return	Mae'n rhif 10 digid sy'n cael ei roi gan CThEM os ydych wedi llenwi Ffurflen Dreth Hunanasesiad	Unchanged.
page.iht.application.overview.gifts.screenReader.value.link	View or change gifts given away		Unchanged.
iht.registration.kickout.returnToTheLastPageVisited	return to the last page you visited	dychwelyd i'r dudalen ddiwethaf y gwnaethoch ymweld â hi	Unchanged.
iht.estateReport.assets.property.youCan	You can		Unchanged.
page.iht.application.assets.overview.foreign.screenReader.value	The value of foreign assets is £{0}		Unchanged.
page.iht.application.assets.overview.other.screenReader.link.value	Change the value for any other assets not listed		Unchanged.
page.iht.application.debts.overview.debtsFromTrust.screenReader.link.value	Change the value of debts owed from a trust	Newidiwch swm y dyledion sy'n ddyledus o ymddiriedolaeth	Unchanged.
page.iht.application.tnrbEligibilty.overview.benefitFromTrust.question.screenReader.text.no	No, {0} did not have the right to benefit from a trust during their lifetime. Change this answer.		Unchanged.
page.iht.registration.applicantDetails.email.label	Your email address	Eich cyfeiriad e-bost	Unchanged.
page.iht.registration.multipleExecutors.title	Add more {0}s	Ychwanegu rhagor o {0}	Unchanged.
error.address.invalid.character	This line contains an invalid character. Valid characters are: A-Z a-z 0-9 - ’ , / & space	Mae'r llinell hon yn cynnwys cymeriad annilys. Dyma'r cymeriadau dilys: A-Z a-z 0-9 - ’ , / & bwlch	Unchanged.
page.iht.registration.checklist.deceased.reveal.label2	The last known contact address is where they had their post sent before they died. This could be to a home that they owned or where they last lived.	Y cyfeiriad hysbys diwethaf ar gyfer gohebu yw'r cyfeiriad lle'r oedd yn cael ei bost cyn iddo farw. Gallai hwn fod yn gartref roedd yn berchen arno, neu'r man diwethaf lle'r oedd yn byw.	Unchanged.
page.iht.application.insurance.policies.section4.title	Was an insurance policy that {0} was paying for placed in trust in the 7 years before they died?		Unchanged.
error.heldInTrust.currencyValue.summary	enter a value for assets in a trust using only numbers	nodwch werth ar gyfer asedion mewn ymddiriedolaeth gan ddefnyddio rhifau'n unig	Unchanged.
error.phoneNumber.giveUsingOnlyLettersAndNumbers	Give a phone number only using numbers or letters	Rhowch rif ffôn gan ddefnyddio rhifau neu lythrennau'n unig	Unchanged.
error.hasCheckedEverything.select	Select an answer for if you have finished finding out about the estate	Dewiswch ateb ar gyfer a ydych wedi gorffen dod i wybod am yr ystâd	Unchanged.
page.iht.application.assets.insurance.policies.overview.joint.giveAnswer.screenReader.link.value	Give an answer for did {0} have any insurance policies that were jointly held with someone else?		Unchanged.
page.iht.filter.filter.choice.main.alreadyStarted	I have already started registration and want to continue		Unchanged.
pdf.clearanceCertificate.coExecutor.paragraph1	The Commissioners of HM Revenue & Customs discharge:		Unchanged.
page.iht.application.overview.closed.warning	By completing clearance you are confirming that you have nothing left to do with this estate. HMRC will give you a certificate that you can download or print and which confirms that this estate report has been cleared.		Unchanged.
page.iht.application.assets.kickout.insuranceMoreThanMax.summary	This is because the value of the insurance premiums paid by {0} for a policy that was not paying to their estate was more than £3,000 in any year.		Unchanged.
page.iht.application.tnrb.guidance.p2	If you do not know if the estate value is over the Inheritance Tax threshold, it is not recommended for you to increase the threshold at the moment. You will be able to do this once the assets, gifts, debts and estate exemptions sections have been completed.		Unchanged.
page.iht.application.debts.overview.debtsOutsideUk.screenReader.link.value	Change the value of debts owed to anyone outside of the UK	Newidiwch swm y dyledion sy'n ddyledus i unrhyw un y tu allan i'r DU	Unchanged.
iht.estateReport.declaration.coExecutors.prologue1	Before you complete your declaration, you must show all of the other people applying to the Probate Service a copy of the estate report.		Unchanged.
page.iht.application.assets.kickout.trustValueMoreThanMax.summary	This is because the value of the trust that {0} was able to benefit from was worth more than £150,000.		Unchanged.
error.currencyValue.length.summary	enter a value using less than 11 numbers	nodwch werth gan ddefnyddio llai nag 11 rhif	Unchanged.
page.iht.application.tnrbEligibilty.overview.partner.marriageDate.question.screenReader.text.some	The date of marriage or civil partnership between {1} and their spouse or civil partner was {2}. Change this date.		Unchanged.
page.iht.application.assets.money.jointly.owned.guidance.p2	This includes any of {0}’s money provided into a joint account, either by them or by someone else like their employer.		Unchanged.
iht.estateReport.declaration.declaringThat	By sending this estate report you are declaring that:		Unchanged.
site.nameDetails	{0}’s details	Manylion {0}	Unchanged.
page.iht.registration.co-executor-personal-details.title	Personal details for the other executor	Manylion personol ar gyfer yr ysgutor arall	Unchanged.
page.iht.application.timeout.p2	You will need to sign back in to Government Gateway and then choose what you want to do next from your Inheritance Tax estate reports page.		Unchanged.
page.iht.registration.registrationSummary.coExecutorTable.nino.link.screenReader	Change {0}'s national insurance number	Newid rhif Yswiriant Gwladol {0}	Unchanged.
page.iht.registration.completedRegistration.p2.bullet2	give details about what the deceased owned as well as any debts being paid from their estate	rhoi manylion yr hyn roedd yr ymadawedig yn eu perchen, yn ogystal ag unrhyw ddyledion a delir o'i ystâd	Unchanged.
page.iht.registration.checklist.exec.reveal.label1	The easiest thing to do is to ask the person who you are adding for their details. They will be able to find their National Insurance number on a payslip, a P45 or a P60 form.	Y dewis hawsaf yw eich bod yn gofyn i'r  person rydych yn ei ychwanegu am fanylion y person a fu farw. Gall ddod o hyd i'r rhif Yswiriant Gwladol ar slip cyflog, ffurflen P45 neu ffurflen P60.	Unchanged.
error.isJointAssetPassed.select	Select an answer for if all of the jointly owned assets passed from, the estate to the deceased	Dewiswch ateb ar gyfer os trosglwyddwyd yr asedion mewn perchnogaeth ar y cyd o'r ystâd i gyd i'r ymadawedig	Unchanged.
error.funeralExpenses.currencyValue.summary	enter a value for funeral costs using only numbers	nodwch werth ar gyfer costau angladd gan ddefnyddio rhifau'n unig	Unchanged.
site.link.return.mortgage.overview	Add a mortgage value for a property, building or land		Unchanged.
page.iht.application.assets.deceased-permanent-home.description.p2	These could also be any non-residential buildings or any land owned by {0}. This could be business properties such as a shop or a farm. You should also include the value of anything attached to land, such as fishing or shooting rights.		Unchanged.
page.iht.application.assets.overview.other.screenReader.noValue	You have not given a value for any other assets not listed		Unchanged.
site.changeInput	Change value	Newid gwerth	Unchanged.
error.isPartnerLivingInUk.select	Select an answer for if the spouse or civil partner had their permanent home in the UK	Dewiswch ateb ar gyfer os yw cartref parhaol y priod neu bartner sifil yn y DU	Unchanged.
page.iht.registration.deleteExecutor.browserTitle	Delete applicant	Dileu'r sawl sy'n gwneud cais	Unchanged.
page.iht.registration.checklist.applicant.label4	choice of country for where you are applying to the Probate Service – only people applying in England and Wales can use this service	eich dewis gwlad ar gyfer gwneud cais i'r Gwasanaeth Profiant – dim ond pobl sy'n gwneud cais yng Nghymru a Lloegr all ddefnyddio'r gwasanaeth hwn	Unchanged.
page.iht.application.debts.mortgageValue.browserTitle	Any mortgage on property		Unchanged.
iht.country	Country	Gwlad	Unchanged.
page.iht.iv.failure.timeout.p2	We have deleted all the details you have entered for your own security.	Rydym wedi dileu'r holl fanylion a nodwyd gennych, er eich diogelwch chi eich hun.	Unchanged.
error.dateOfBirth.giveNoneFuture	Give a date of birth that is not in the future	Rhowch ddyddiad geni nad yw yn y dyfodol	Unchanged.
page.iht.application.assets.typeOfOwnership.inCommon.label	Tenants in common		Unchanged.
page.iht.registration.executor-overview.sectionName	executor-overview	executor-overview	Unchanged.
page.iht.application.assets.property.detailsOverview.value.screenReader.link.noValue	Give a value for the property, building or land		Unchanged.
page.iht.application.estateOverview.totalAddedToTheEstateValue	Total added to the estate value		Unchanged.
page.iht.filter.estimate.choice.over	More than £1 million		Unchanged.
page.iht.registration.applicantDetails.phoneNo.label	Your phone number	Eich rhif ffôn	Unchanged.
page.iht.application.insurance.policies.section3.browserTitle	Premiums paid for someone else		Unchanged.
page.iht.application.assets.insurances.sectionName	insurances		Unchanged.
iht.delete	Delete	Dileu	Unchanged.
iht.registration.contactAddress	Contact address	Cyfeiriad cyswllt	Unchanged.
page.iht.application.overview.debts.screenReader.noValue.link	Start giving details about debts owed from the estate		Unchanged.
page.iht.filter.paperform.iht400.link.text	IHT-400 form		Unchanged.
page.iht.application.debts.debtsTrust.browserTitle	Debts owed from trust	Dyledion sy'n ddyledus o ymddiriedolaeth	Unchanged.
page.iht.application.overview.inreview.title	This estate report is being reviewed by HMRC		Unchanged.
page.iht.application.gifts.lastYears.givenAway.p1	You need to find out what gifts {0} gave away in each of the 7 tax years before they died.		Unchanged.
site.button.save.return.debts	Save and return to debts owed from the estate	Cadw ac yn ôl i ddyledion sydd ar yr ystâd	Unchanged.
page.iht.registration.applicantDetails.countrycode.help	If your address is not in the UK	Os nad yw eich cyfeiriad yn y DU	Unchanged.
iht.estateReport.debts.debtsTrust.value	Value of any debts owed from a trust	Swm unrhyw ddyledion sy'n ddyledus o ymddiriedolaeth	Unchanged.
page.iht.filter.paperform.million.exit	Exit to the IHT-400 form		Unchanged.
page.iht.application.assets.other.description.p2	This could be any money owed in salary or wages, pension arrears, rents owed to {0}, or refunds from utility bills.		Unchanged.
page.iht.home.title	Your Inheritance Tax estate reports		Unchanged.
page.iht.application.assets.deceased-permanent-home.question4.hint	If the deceased did not live at a property that they owned, you should choose deceased’s home if this was the last property that they owned and also lived at.		Unchanged.
page.iht.application.tnrb.kickout.estateMoreThanThreshold.summary	This is because the estate value is over the Inheritance Tax threshold.		Unchanged.
site.button.confirm	Confirm	Cadarnhau	Unchanged.
site.link.return.insurance.policies	Return to insurance policies	Yn ôl i bolisïau yswiriant	Unchanged.
page.iht.registration.others-applying-for-probate-address.browserTitle	Other person’s address	Manylion y person arall	Unchanged.
page.iht.application.tnrbEligibilty.overview.guidance2	All of the details you give on this page should be about {0} who died in {1}		Unchanged.
site.button.signOut	Save and sign out	Cadw ac allgofnodi	Unchanged.
iht.needHelp	Need help?	Angen help?	Unchanged.
page.iht.application.assets.stocksAndShares.overview.listed.screenreader.link.change	Change the answer for any stocks and shares listed on an exchange		Unchanged.
page.iht.registration.notApplyingForProbate.kickout.summary	This is because you are not applying for probate for {0}’s estate.		Unchanged.
page.iht.application.assets.property.ownership.browserTitle	How property was owned		Unchanged.
page.iht.application.assets.pensions.hint	The pension provider will be able to tell you how much is being paid to the estate.		Unchanged.
iht.estateReport.declaration.coExecutors.mayFaceProsecution	You and the other people applying to the Probate Service may face prosecution or have to pay a penalty if you:		Unchanged.
pdf.postSubmission.trusts.assetDescription	Trusts		Unchanged.
page.iht.application.assets.overview.household.screenReader.link.value	Change the value for household and personal items		Unchanged.
page.iht.application.assets.insurance.policies.overview.deceased.amount.screenReader.link.novalue	Give a value for all policies owned by {0} and any policies being paid to their estate.		Unchanged.
page.iht.application.assets.foreign.description.p1	If {0} owned any assets outside of the UK, you should change the value into British pounds. The Isle of Man and the Channel Islands are not part of the UK.		Unchanged.
page.iht.application.assets.insurance.policies.overview.joint.amount.screenReader.link.value	The value of {0}’s share of the jointly owned insurance policies is {1}. Change this value.		Unchanged.
page.iht.application.debts.funeralExpenses.description.p2	If {0} paid for a funeral plan before they died, this would not be a funeral expense. Any travelling or accommodation costs for mourners, or any flowers or refreshments that they gave, cannot be claimed as a funeral expense.	Os talodd {0} am gynllun angladd cyn iddo/iddi farw, ni fyddai hwn yn draul angladd. Ni ellir hawlio costau teithio na chostau llety ar gyfer galarwyr, nac ychwaith unrhyw flodau neu luniaeth a roddwyd ganddynt, fel traul angladd.	Unchanged.
page.iht.registration.registrationSummary.coExecutorTable.others-are-applying.link.screenReader	and add or remove another person	ac ychwanegu neu ddileu person arall	Unchanged.
iht.estateReport.correctiveAccountForm	Corrective Account form		Unchanged.
page.iht.iv.failure.timeout.title	Your session has ended due to inactivity	Mae'ch sesiwn wedi dod i ben o ganlyniad i anweithgarwch	Unchanged.
iht.estateReport.assets.money.valueOfMoneyOwnedInOwnName	Value of money owned by {0} only in their name		Unchanged.
page.iht.registration.checklist.deceased.title	You will need the person who has died’s:	Bydd angen y manylion canlynol arnoch am y person a fu farw:	Unchanged.
page.iht.registration.deceasedDetails.maritalStatus.single.label	Never married or in a civil partnership	Heb fod yn briod nac mewn partneriaeth sifil	Unchanged.
page.iht.iv.failure.2fa.p2	When you want to sign in to securely use Inheritance Tax Online, you should set up 2-step verification.	Pan fyddwch eisiau mewngofnodi i ddefnyddio Treth Etifeddiant Ar-lein yn ddiogel, dylech sefydlu'r dull gwirio 2-gam.	Unchanged.
iht.estateReport.gifts.withReservation.p1	These are called gifts with reservation of benefit.		Unchanged.
iht.estateReport.assets.propertiesBuildingsAndLand	Properties, buildings and land		Unchanged.
page.iht.application.assets.pensions.changed.screenreader.link.change	Change the answer for did the deceased make any changes to a private pension in the 2 years before they died		Unchanged.
error.moneyOwed.currencyValue.summary	enter a value for money owed using only numbers	nodwch werth ar gyfer arian sy'n ddyledus gan ddefnyddio rhifau'n unig	Unchanged.
page.iht.registration.registrationSummary.focusElement.prefix	focusElementId	focusElementId	Unchanged.
iht.dropdown.selected	{0} selected	Dewiswyd {0}	Unchanged.
page.iht.application.assets.insurances.isjointlyowned	Were any insurance policies jointly owned?		Unchanged.
iht.back	Back	Nôl	Unchanged.
page.iht.application.tnrb.kickout.estateValueNotInLimit.summary	It is not possible to use the Inheritance Tax Online Service because Estate value is more than the limit.		Unchanged.
page.iht.application.property.value.question.hint1	Give the full value of the property, building or land if {0} owned this on their own. If they owned this with someone else, only include their share of the total property, building or land value.		Unchanged.
iht.firstName	First name	Enw cyntaf	Unchanged.
page.iht.application.debts.jointlyOwned.description.p2	You should only include {0}’s share of any debts owed on jointly owned assets.		Unchanged.
error.estateReport.value.giveWithCorrectComma	Give the correct value with no comma or with the comma in the right place	Rhowch y gwerth cywir heb goma neu gyda'r coma yn y man cywir	Unchanged.
page.iht.application.assets.overview.insurancePolicy.screenReader.link.moreDetail	Give more details for insurance policies		Unchanged.
iht.estateReport.assets.trusts.kickout.returnToHeldInTrust.linkText	return to assets held in a trust		Unchanged.
page.iht.application.assets.businessInterest.isOwned	Did {0} own any businesses or have any other business interests when they died?		Unchanged.
page.iht.registration.others-applying-for-probate.sectionTitle	Are there any other executors applying for probate for this estate?	A oes unrhyw ysgutorion eraill yn gwneud cais am brofiant ar gyfer yr ystâd hon?	Unchanged.
iht.registration.deceased.permanentHome.where.question	Where did the deceased have their permanent home?	Ymhle'r oedd cartref parhaol yr ymadawedig?	Unchanged.
page.iht.application.overview.cleared.helptext2	You can view a copy of your clearance certificate that confirms that this estate report has been cleared.		Unchanged.
site.link.return.mortgage	Add a mortgage value for a property, building or land	Ychwanegu gwerth morgais ar gyfer eiddo, adeilad neu dir	Unchanged.
page.iht.application.probateDetails.content4.print	download or print this page		Unchanged.
error.postcode.incorrect.summary	enter a valid postcode	nodwch god post dilys	Unchanged.
error.dateOfBirth.numeric	Enter a valid date of birth using only numbers	Nodwch ddyddiad geni dilys gan ddefnyddio rhifau'n unig	Unchanged.
page.iht.application.assets.stocksAndSharesNotListed.browserTitle	Unlisted stocks and shares		Unchanged.
page.iht.application.debts.overview.total	Total value of debts owed from the estate	Cyfanswm y dyledion sy'n ddyledus o'r ystâd	Unchanged.
page.iht.application.debts.overview.funeralExpenses.screenReader.link.moreDetail	Give more details about funeral expenses	Rhowch ragor o fanylion am dreuliau angladd	Unchanged.
error.blank.assets.properties.typeOfOwnership.summary	select how this property was owned	dewiswch sut y perchenogwyd yr eiddo	Unchanged.
page.iht.home.button.startApplication.screenReader	Start {0}’s estate report		Unchanged.
page.iht.application.assets.kickout.trustlessthansevenyears.summary	This is because {0} was paying insurance premiums on a policy that pays out to someone else and was placed in a trust in the 7 years before they died.		Unchanged.
page.iht.application.assets.insurance.policies.overview.joint.yes.screenReader.link.value	Yes, {0} jointly owned insurance policies with someone else. Change this answer.		Unchanged.
page.iht.registration.registrationSummary.deceasedInfo.dateOfBirth.link.screenReader	Change {0}’s date of birth	Newid dyddiad geni {0}	Unchanged.
site.link.return.vehicles	Return to motor vehicles	Yn ôl i gerbydau modur	Unchanged.
page.iht.application.tnrb.estateValue.screenReader	The estate value is £{0}		Unchanged.
page.iht.application.gifts.kickout.givenInPast.summary.bullet5	a motor vehicle, including a boat or a caravan		Unchanged.
page.iht.application.estateOverview.valueOfAssetsAndGifts	Value of assets and gifts		Unchanged.
page.iht.registration.registrationSummary.coExecutorTable.address.link.screenReader	Change {0}'s address	Newid cyfeiriad {0}	Unchanged.
page.iht.application.assets.stocksAndShares.listed.browserTitle	Listed stocks and shares		Unchanged.
page.iht.application.assets.overview.nominated.screenReader.link.value	Change the value for nominated assets		Unchanged.
page.iht.application.assets.overview.money.screenReader.link.noValue	Give an answer for money		Unchanged.
page.iht.registration.checklist.label3	It should take you no more than 30 minutes to finish all of registration.	Ni ddylai gymryd mwy na 30 munud i chi orffen y broses gofrestru gyfan.	Unchanged.
page.iht.registration.applicantDetails.kickout.probateRole.summary	This is because you are not intending to apply for probate in England or Wales and you are not an executor or an administrator for the deceased’s estate.		Unchanged.
page.iht.application.gifts.lastYears.givenAway.question	Did {0} give gifts away of more than £3,000 in total in any of the 7 years before they died?		Unchanged.
site.button.details.correct	The details given are correct	Mae'r manylion a roddwyd yn gywir	Unchanged.
page.iht.filter.estimate.choice.under	Under £325,000		Unchanged.
iht.inReview	In review		Unchanged.
iht.dropdown.matches	{0} matches found. Use arrow keys or swipe to navigate the list	Wedi canfod {0}. Defnyddiwch fysellau saeth, neu llithrwch er mwyn llywio drwy'r rhestr	Unchanged.
page.iht.application.overview.common.helptext.part2	Only do this if these assets increase the value of the estate over the Inheritance Tax threshold.		Unchanged.
